#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.7875E-01  -5.1195E-02  -1.9614E-01  -9.9876E+03   4.5340E+01  -2.4903E+00   4.5408E+01   2.7426E+02   1.5717E-02  -2.4357E+03   1.4276E+03  -7.8413E+01   1.0425E+03
 1.6840E-01  -5.0587E-02  -1.8577E-01  -9.3366E+03   4.5843E+01  -2.9356E+00   4.5937E+01   2.7428E+02   1.5937E-02  -2.5115E+03   1.4637E+03  -9.3730E+01   1.0590E+03
 1.5850E-01  -4.9919E-02  -1.7585E-01  -8.7054E+03   4.5770E+01  -3.2494E+00   4.5885E+01   2.7431E+02   1.6173E-02  -2.6155E+03   1.4829E+03  -1.0527E+02   1.0715E+03
 1.4905E-01  -4.9224E-02  -1.6638E-01  -8.2001E+03   4.5804E+01  -3.4853E+00   4.5936E+01   2.7433E+02   1.6413E-02  -2.7038E+03   1.5059E+03  -1.1459E+02   1.0852E+03
 1.4004E-01  -4.8516E-02  -1.5733E-01  -7.7486E+03   4.6345E+01  -3.7986E+00   4.6501E+01   2.7434E+02   1.6644E-02  -2.7641E+03   1.5453E+03  -1.2665E+02   1.1030E+03
 1.3144E-01  -4.7786E-02  -1.4870E-01  -7.2306E+03   4.7193E+01  -4.2470E+00   4.7384E+01   2.7435E+02   1.6864E-02  -2.8170E+03   1.5947E+03  -1.4351E+02   1.1233E+03
 1.2324E-01  -4.7018E-02  -1.4047E-01  -6.5949E+03   4.7914E+01  -4.7681E+00   4.8150E+01   2.7436E+02   1.7083E-02  -2.8890E+03   1.6402E+03  -1.6323E+02   1.1428E+03
 1.1544E-01  -4.6210E-02  -1.3263E-01  -5.8915E+03   4.8291E+01  -5.2593E+00   4.8577E+01   2.7439E+02   1.7308E-02  -2.9872E+03   1.6749E+03  -1.8241E+02   1.1597E+03
 1.0802E-01  -4.5372E-02  -1.2516E-01  -5.1870E+03   4.8429E+01  -5.6907E+00   4.8762E+01   2.7442E+02   1.7542E-02  -3.1008E+03   1.7024E+03  -2.0004E+02   1.1752E+03
 1.0097E-01  -4.4515E-02  -1.1805E-01  -4.5239E+03   4.8545E+01  -6.0949E+00   4.8926E+01   2.7444E+02   1.7785E-02  -3.2149E+03   1.7301E+03  -2.1721E+02   1.1911E+03
 9.4265E-02  -4.3648E-02  -1.1129E-01  -3.8966E+03   4.8806E+01  -6.5296E+00   4.9241E+01   2.7447E+02   1.8032E-02  -3.3211E+03   1.7637E+03  -2.3597E+02   1.2086E+03
 8.7900E-02  -4.2771E-02  -1.0487E-01  -3.2706E+03   4.9211E+01  -7.0340E+00   4.9711E+01   2.7449E+02   1.8286E-02  -3.4239E+03   1.8037E+03  -2.5781E+02   1.2280E+03
 8.1860E-02  -4.1881E-02  -9.8764E-02  -2.6358E+03   4.9696E+01  -7.6037E+00   5.0275E+01   2.7451E+02   1.8547E-02  -3.5278E+03   1.8477E+03  -2.8271E+02   1.2491E+03
 7.6132E-02  -4.0978E-02  -9.2965E-02  -1.9851E+03   5.0303E+01  -8.2484E+00   5.0975E+01   2.7453E+02   1.8808E-02  -3.6301E+03   1.8971E+03  -3.1107E+02   1.2718E+03
 7.0703E-02  -4.0062E-02  -8.7459E-02  -1.2950E+03   5.1081E+01  -8.9994E+00   5.1868E+01   2.7455E+02   1.9063E-02  -3.7290E+03   1.9530E+03  -3.4408E+02   1.2964E+03
 6.5562E-02  -3.9129E-02  -8.2235E-02  -5.2450E+02   5.1984E+01  -9.8735E+00   5.2913E+01   2.7457E+02   1.9307E-02  -3.8318E+03   2.0136E+03  -3.8245E+02   1.3222E+03
 6.0700E-02  -3.8177E-02  -7.7280E-02   3.4765E+02   5.2886E+01  -1.0842E+01   5.3986E+01   2.7460E+02   1.9537E-02  -3.9482E+03   2.0737E+03  -4.2514E+02   1.3480E+03
 5.6105E-02  -3.7206E-02  -7.2583E-02   1.3307E+03   5.3671E+01  -1.1865E+01   5.4967E+01   2.7463E+02   1.9756E-02  -4.0876E+03   2.1287E+03  -4.7059E+02   1.3728E+03
 5.1765E-02  -3.6216E-02  -6.8132E-02   2.4169E+03   5.4184E+01  -1.2878E+01   5.5693E+01   2.7468E+02   1.9972E-02  -4.2634E+03   2.1730E+03  -5.1648E+02   1.3956E+03
 4.7670E-02  -3.5210E-02  -6.3915E-02   3.5662E+03   5.4283E+01  -1.3798E+01   5.6009E+01   2.7474E+02   2.0202E-02  -4.4872E+03   2.2023E+03  -5.5980E+02   1.4164E+03
 4.3807E-02  -3.4193E-02  -5.9921E-02   4.6999E+03   5.4004E+01  -1.4579E+01   5.5937E+01   2.7481E+02   2.0462E-02  -4.7518E+03   2.2193E+03  -5.9915E+02   1.4363E+03
 4.0165E-02  -3.3176E-02  -5.6139E-02   5.7530E+03   5.3663E+01  -1.5315E+01   5.5805E+01   2.7488E+02   2.0752E-02  -5.0304E+03   2.2369E+03  -6.3839E+02   1.4583E+03
 3.6732E-02  -3.2162E-02  -5.2559E-02   6.7099E+03   5.3716E+01  -1.6213E+01   5.6109E+01   2.7495E+02   2.1050E-02  -5.2907E+03   2.2725E+03  -6.8592E+02   1.4854E+03
 3.3499E-02  -3.1152E-02  -4.9172E-02   7.6767E+03   5.4411E+01  -1.7501E+01   5.7156E+01   2.7500E+02   2.1344E-02  -5.5441E+03   2.3364E+03  -7.5149E+02   1.5199E+03
 3.0460E-02  -3.0137E-02  -4.5968E-02   8.7481E+03   5.5560E+01  -1.9196E+01   5.8782E+01   2.7507E+02   2.1639E-02  -5.8368E+03   2.4219E+03  -8.3677E+02   1.5617E+03
 2.7609E-02  -2.9109E-02  -4.2936E-02   9.9780E+03   5.7071E+01  -2.1293E+01   6.0914E+01   2.7516E+02   2.1930E-02  -6.2060E+03   2.5244E+03  -9.4187E+02   1.6110E+03
 2.4938E-02  -2.8063E-02  -4.0068E-02   1.1421E+04   5.9149E+01  -2.3997E+01   6.3832E+01   2.7528E+02   2.2160E-02  -6.6424E+03   2.6470E+03  -1.0739E+03   1.6671E+03
 2.2441E-02  -2.7000E-02  -3.7354E-02   1.3216E+04   6.2221E+01  -2.7886E+01   6.8184E+01   2.7540E+02   2.2170E-02  -7.0281E+03   2.7892E+03  -1.2500E+03   1.7248E+03
 2.0113E-02  -2.5919E-02  -3.4787E-02   1.5633E+04   6.6635E+01  -3.3998E+01   7.4807E+01   2.7549E+02   2.1601E-02  -7.1247E+03   2.9138E+03  -1.4866E+03   1.7681E+03
 1.7950E-02  -2.4826E-02  -3.2363E-02   1.8862E+04   7.2830E+01  -4.3753E+01   8.4962E+01   2.7554E+02   1.9788E-02  -6.6644E+03   2.9210E+03  -1.7548E+03   1.7647E+03
 1.5945E-02  -2.3724E-02  -3.0074E-02   2.2518E+04   8.1647E+01  -5.8112E+01   1.0022E+02   2.7557E+02   1.6038E-02  -5.4847E+03   2.6578E+03  -1.8916E+03   1.6656E+03
 1.4090E-02  -2.2616E-02  -2.7914E-02   2.5719E+04   9.2684E+01  -7.5261E+01   1.1939E+02   2.7565E+02   1.0924E-02  -3.8767E+03   2.0595E+03  -1.6723E+03   1.4349E+03
 1.2379E-02  -2.1507E-02  -2.5875E-02   2.7966E+04   1.0229E+02  -9.0333E+01   1.3647E+02   2.7591E+02   6.2942E-03  -2.4718E+03   1.3148E+03  -1.1611E+03   1.1153E+03
 1.0807E-02  -2.0397E-02  -2.3949E-02   2.9631E+04   1.0629E+02  -9.9738E+01   1.4576E+02   2.7642E+02   3.2830E-03  -1.5365E+03   7.1728E+02  -6.7310E+02   8.0560E+02
 9.3743E-03  -1.9277E-02  -2.2130E-02   3.1378E+04   1.0312E+02  -1.0317E+02   1.4587E+02   2.7723E+02   1.6696E-03  -9.8528E+02   3.5733E+02  -3.5753E+02   5.6484E+02
 8.0823E-03  -1.8143E-02  -2.0410E-02   3.3601E+04   9.4530E+01  -1.0256E+02   1.3948E+02   2.7838E+02   8.9912E-04  -6.8984E+02   1.7863E+02  -1.9381E+02   4.0307E+02
 6.9277E-03  -1.6992E-02  -1.8779E-02   3.6235E+04   8.3790E+01  -9.9526E+01   1.3010E+02   2.7981E+02   5.4512E-04  -5.4121E+02   9.7387E+01  -1.1568E+02   3.0280E+02
 5.9032E-03  -1.5831E-02  -1.7230E-02   3.8943E+04   7.2385E+01  -9.4007E+01   1.1865E+02   2.8132E+02   3.6302E-04  -4.4994E+02   5.6938E+01  -7.3947E+01   2.3688E+02
 4.9986E-03  -1.4675E-02  -1.5761E-02   4.1509E+04   6.1404E+01  -8.6822E+01   1.0634E+02   2.8276E+02   2.6146E-04  -3.8830E+02   3.5411E+01  -5.0070E+01   1.9152E+02
 4.2034E-03  -1.3533E-02  -1.4370E-02   4.3823E+04   5.1293E+01  -7.8477E+01   9.3752E+01   2.8404E+02   2.0169E-04  -3.4654E+02   2.3245E+01  -3.5564E+01   1.5923E+02
 3.5079E-03  -1.2415E-02  -1.3053E-02   4.5836E+04   4.2234E+01  -6.9363E+01   8.1209E+01   2.8515E+02   1.6573E-04  -3.1975E+02   1.6003E+01  -2.6284E+01   1.3565E+02
 2.9027E-03  -1.1328E-02  -1.1808E-02   4.7534E+04   3.4276E+01  -5.9762E+01   6.8894E+01   2.8608E+02   1.4458E-04  -3.0516E+02   1.1493E+01  -2.0039E+01   1.1803E+02
 2.3789E-03  -1.0275E-02  -1.0632E-02   4.8919E+04   2.7403E+01  -4.9890E+01   5.6921E+01   2.8684E+02   1.3369E-04  -3.0150E+02   8.5752E+00  -1.5612E+01   1.0458E+02
 1.9283E-03  -9.2610E-03  -9.5217E-03   5.0008E+04   2.1555E+01  -3.9897E+01   4.5347E+01   2.8742E+02   1.3094E-04  -3.0880E+02   6.6252E+00  -1.2263E+01   9.4140E+01
 1.5432E-03  -8.2875E-03  -8.4746E-03   5.0828E+04   1.6650E+01  -2.9851E+01   3.4181E+01   2.8786E+02   1.3566E-04  -3.2826E+02   5.2821E+00  -9.4703E+00   8.5987E+01
 1.2167E-03  -7.3561E-03  -7.4874E-03   5.1404E+04   1.2642E+01  -1.9814E+01   2.3504E+01   2.8815E+02   1.4773E-04  -3.6102E+02   4.3278E+00  -6.7830E+00   7.9708E+01
 9.4235E-04  -6.4671E-03  -6.5569E-03   5.1741E+04   9.5550E+00  -1.0082E+01   1.3890E+01   2.8832E+02   1.6537E-04  -4.0373E+02   3.6211E+00  -3.8208E+00   7.5159E+01
 7.1415E-04  -5.6205E-03  -5.6800E-03   5.1862E+04   7.3136E+00  -1.2612E+00   7.4215E+00   2.8838E+02   1.7864E-04  -4.3458E+02   2.9738E+00  -5.1347E-01   7.2471E+01
 5.2677E-04  -4.8159E-03  -4.8537E-03   5.1845E+04   5.4867E+00   6.6060E+00   8.5874E+00   2.8837E+02   1.7664E-04  -4.3034E+02   2.2094E+00   2.6585E+00   7.3169E+01
 3.7533E-04  -4.0525E-03  -4.0753E-03   5.1698E+04   3.8534E+00   1.4903E+01   1.5393E+01   2.8831E+02   1.5871E-04  -3.8960E+02   1.4095E+00   5.4486E+00   7.5617E+01
 2.5543E-04  -3.3290E-03  -3.3419E-03   5.1393E+04   2.6717E+00   2.3436E+01   2.3588E+01   2.8817E+02   1.4196E-04  -3.4990E+02   8.8495E-01   7.7602E+00   7.8871E+01
 1.6311E-04  -2.6444E-03  -2.6510E-03   5.0968E+04   2.0382E+00   3.1665E+01   3.1731E+01   2.8797E+02   1.3012E-04  -3.1994E+02   6.2539E-01   9.7134E+00   8.2526E+01
 9.4786E-05  -1.9971E-03  -2.0001E-03   5.0456E+04   1.8817E+00   3.9417E+01   3.9462E+01   2.8771E+02   1.2217E-04  -2.9778E+02   5.4653E-01   1.1446E+01   8.6416E+01
 4.7268E-05  -1.3857E-03  -1.3868E-03   4.9872E+04   2.1141E+00   4.6728E+01   4.6776E+01   2.8741E+02   1.1709E-04  -2.8128E+02   5.9192E-01   1.3082E+01   9.0451E+01
 1.7699E-05  -8.0859E-04  -8.0884E-04   4.9226E+04   2.6707E+00   5.3637E+01   5.3704E+01   2.8707E+02   1.1415E-04  -2.6885E+02   7.3172E-01   1.4695E+01   9.4574E+01
 3.5323E-06  -2.6421E-04  -2.6423E-04   4.8535E+04   3.4959E+00   6.0149E+01   6.0251E+01   2.8671E+02   1.1286E-04  -2.5937E+02   9.4856E-01   1.6320E+01   9.8756E+01
 2.8130E-06   2.6400E-04   2.6401E-04   4.7792E+04   4.5738E+00   6.6418E+01   6.6575E+01   2.8631E+02   1.1313E-04  -2.5231E+02   1.2434E+00   1.8056E+01   1.0326E+02
 1.5463E-05   8.0751E-04   8.0771E-04   4.6960E+04   5.9558E+00   7.2795E+01   7.3038E+01   2.8586E+02   1.1499E-04  -2.4706E+02   1.6413E+00   2.0061E+01   1.0843E+02
 4.3313E-05   1.3828E-03   1.3837E-03   4.6006E+04   7.7055E+00   7.9467E+01   7.9839E+01   2.8534E+02   1.1836E-04  -2.4284E+02   2.1759E+00   2.2441E+01   1.1440E+02
 8.8809E-05   1.9913E-03   1.9940E-03   4.4915E+04   9.8681E+00   8.6435E+01   8.6997E+01   2.8475E+02   1.2343E-04  -2.3938E+02   2.8886E+00   2.5302E+01   1.2131E+02
 1.5469E-04   2.6345E-03   2.6406E-03   4.3670E+04   1.2494E+01   9.3698E+01   9.4528E+01   2.8407E+02   1.3057E-04  -2.3645E+02   3.8398E+00   2.8797E+01   1.2937E+02
 2.4399E-04   3.3137E-03   3.3257E-03   4.2256E+04   1.5637E+01   1.0124E+02   1.0244E+02   2.8329E+02   1.4029E-04  -2.3367E+02   5.1170E+00   3.3131E+01   1.3886E+02
