#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.6128E-01  -5.0114E-02  -1.7864E-01  -3.4631E+03   4.1660E+01  -2.9207E+00   4.1762E+01   2.7411E+02   1.3275E-07  -2.8004E+02   1.5995E+02  -1.0982E+01   3.8617E+00
 1.5174E-01  -4.9426E-02  -1.6907E-01  -3.1855E+03   4.1801E+01  -3.1402E+00   4.1919E+01   2.7412E+02   1.3517E-07  -2.8310E+02   1.6066E+02  -1.1974E+01   3.8744E+00
 1.4263E-01  -4.8725E-02  -1.5993E-01  -3.1159E+03   4.2313E+01  -3.3575E+00   4.2446E+01   2.7411E+02   1.3933E-07  -2.8233E+02   1.6297E+02  -1.3018E+01   3.9001E+00
 1.3394E-01  -4.8006E-02  -1.5121E-01  -2.9063E+03   4.3019E+01  -3.7171E+00   4.3179E+01   2.7410E+02   1.4515E-07  -2.8081E+02   1.6623E+02  -1.4434E+01   3.9380E+00
 1.2565E-01  -4.7252E-02  -1.4289E-01  -2.4027E+03   4.3539E+01  -4.1780E+00   4.3739E+01   2.7411E+02   1.5068E-07  -2.8223E+02   1.6878E+02  -1.6160E+01   3.9736E+00
 1.1776E-01  -4.6459E-02  -1.3496E-01  -1.6718E+03   4.3716E+01  -4.6439E+00   4.3962E+01   2.7412E+02   1.5471E-07  -2.8753E+02   1.6986E+02  -1.7904E+01   3.9984E+00
 1.1025E-01  -4.5631E-02  -1.2741E-01  -9.0822E+02   4.3650E+01  -5.0367E+00   4.3940E+01   2.7415E+02   1.5726E-07  -2.9488E+02   1.6983E+02  -1.9455E+01   4.0126E+00
 1.0311E-01  -4.4782E-02  -1.2021E-01  -2.3271E+02   4.3560E+01  -5.3826E+00   4.3891E+01   2.7417E+02   1.5948E-07  -3.0187E+02   1.6966E+02  -2.0852E+01   4.0238E+00
 9.6318E-02  -4.3920E-02  -1.1337E-01   3.0528E+02   4.3596E+01  -5.7203E+00   4.3970E+01   2.7419E+02   1.6225E-07  -3.0710E+02   1.7001E+02  -2.2272E+01   4.0380E+00
 8.9866E-02  -4.3048E-02  -1.0686E-01   7.7982E+02   4.3802E+01  -6.1266E+00   4.4229E+01   2.7420E+02   1.6625E-07  -3.1069E+02   1.7115E+02  -2.3903E+01   4.0593E+00
