#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.0130E-02   4.8922E-02  -6.8284E-02  -4.5188E+01  -6.6057E-01   1.1987E-01   6.7135E-01   2.7228E+02   2.0155E-08   3.7002E+01  -2.2803E-01   4.6399E-02   1.6117E+00
 1.1658E-02   4.8569E-02  -6.6715E-02  -4.3557E+01  -5.5549E-01   1.4849E-01   5.7500E-01   2.7232E+02   5.2550E-09   3.5533E+01  -1.9283E-01   4.8024E-02   1.4927E+00
 1.3174E-02   4.8163E-02  -6.5145E-02  -4.2405E+01  -4.8968E-01   1.2828E-01   5.0621E-01   2.7225E+02   5.0257E-09   3.8172E+01  -1.6844E-01   4.5144E-02   1.4023E+00
 1.4690E-02   4.7757E-02  -6.3575E-02  -4.1637E+01  -4.4001E-01   1.1000E-01   4.5355E-01   2.7223E+02   4.5921E-09   3.9412E+01  -1.5004E-01   4.4469E-02   1.3246E+00
 1.6181E-02   4.7272E-02  -6.2006E-02  -4.0891E+01  -3.6435E-01   1.4094E-01   3.9066E-01   2.7227E+02   3.4444E-09   3.7668E+01  -1.2704E-01   4.4949E-02   1.2295E+00
 1.7647E-02   4.6710E-02  -6.0436E-02  -4.0455E+01  -2.8230E-01   1.0578E-01   3.0147E-01   2.7239E+02   1.2211E-09   3.2118E+01  -9.6740E-02   3.7117E-02   1.0819E+00
 1.9112E-02   4.6148E-02  -5.8866E-02  -4.0253E+01  -2.5089E-01   9.3122E-02   2.6761E-01   2.7248E+02   7.6828E-10   2.8494E+01  -8.5413E-02   3.4524E-02   1.0180E+00
 2.0555E-02   4.5535E-02  -5.7297E-02  -3.9911E+01  -2.2953E-01   1.0635E-01   2.5297E-01   2.7252E+02   5.6613E-10   2.6814E+01  -7.9400E-02   3.6171E-02   9.8911E-01
 2.1965E-02   4.4848E-02  -5.5729E-02  -3.9633E+01  -1.8421E-01   9.2877E-02   2.0630E-01   2.7257E+02   3.9710E-10   2.4662E+01  -6.3505E-02   3.1643E-02   8.9428E-01
 2.3364E-02   4.4135E-02  -5.4159E-02  -3.9511E+01  -1.5682E-01   7.8280E-02   1.7527E-01   2.7261E+02   3.0042E-10   2.2714E+01  -5.3454E-02   2.7830E-02   8.2419E-01
 2.4749E-02   4.3399E-02  -5.2590E-02  -3.9378E+01  -1.5052E-01   8.2448E-02   1.7162E-01   2.7264E+02   2.4207E-10   2.1880E+01  -5.1494E-02   2.9131E-02   8.1452E-01
 2.6093E-02   4.2592E-02  -5.1022E-02  -3.9162E+01  -1.2276E-01   7.9134E-02   1.4605E-01   2.7265E+02   1.8556E-10   2.1123E+01  -4.2637E-02   2.6623E-02   7.5196E-01
 2.7409E-02   4.1737E-02  -4.9452E-02  -3.9087E+01  -8.9614E-02   5.7098E-02   1.0626E-01   2.7269E+02   1.3431E-10   1.9550E+01  -3.0603E-02   1.9873E-02   6.4205E-01
 2.8726E-02   4.0882E-02  -4.7882E-02  -3.9085E+01  -8.9583E-02   5.7395E-02   1.0639E-01   2.7270E+02   1.1694E-10   1.8997E+01  -3.0195E-02   2.0756E-02   6.4121E-01
 2.9994E-02   3.9961E-02  -4.6313E-02  -3.8945E+01  -7.4793E-02   5.9993E-02   9.5881E-02   2.7270E+02   1.0147E-10   1.9165E+01  -2.6210E-02   2.0097E-02   6.0880E-01
 3.1214E-02   3.8973E-02  -4.4743E-02  -3.8935E+01  -4.6581E-02   3.6856E-02   5.9398E-02   2.7273E+02   7.2724E-11   1.7694E+01  -1.5853E-02   1.2831E-02   4.8000E-01
 3.2434E-02   3.7986E-02  -4.3174E-02  -3.8972E+01  -4.4452E-02   3.5635E-02   5.6972E-02   2.7275E+02   6.8161E-11   1.7113E+01  -1.5013E-02   1.2600E-02   4.6954E-01
 3.3617E-02   3.6957E-02  -4.1605E-02  -3.8958E+01  -4.2129E-02   3.9034E-02   5.7432E-02   2.7274E+02   6.8124E-11   1.7391E+01  -1.4595E-02   1.3369E-02   4.7114E-01
 3.4746E-02   3.5867E-02  -4.0035E-02  -3.8972E+01  -2.9077E-02   2.8570E-02   4.0764E-02   2.7275E+02   5.9922E-11   1.6877E+01  -9.9973E-03   9.8186E-03   3.9743E-01
 3.5857E-02   3.4757E-02  -3.8464E-02  -3.9043E+01  -2.6690E-02   2.6600E-02   3.7682E-02   2.7276E+02   6.4077E-11   1.6497E+01  -9.0783E-03   9.2384E-03   3.8209E-01
 3.6948E-02   3.3628E-02  -3.6894E-02  -3.9108E+01  -3.8949E-02   4.2786E-02   5.7859E-02   2.7274E+02   8.6022E-11   1.7306E+01  -1.3472E-02   1.4701E-02   4.7289E-01
 3.7977E-02   3.2444E-02  -3.5324E-02  -3.9097E+01  -3.7657E-02   4.6346E-02   5.9716E-02   2.7272E+02   1.0125E-10   1.8302E+01  -1.3211E-02   1.5734E-02   4.8076E-01
 3.8966E-02   3.1223E-02  -3.3753E-02  -3.9178E+01  -3.1315E-02   3.8237E-02   4.9424E-02   2.7272E+02   1.1452E-10   1.8345E+01  -1.0679E-02   1.3188E-02   4.3786E-01
 3.9955E-02   3.0002E-02  -3.2182E-02  -3.9334E+01  -5.8613E-02   7.5454E-02   9.5545E-02   2.7269E+02   1.7772E-10   1.9678E+01  -2.0036E-02   2.6118E-02   6.0781E-01
 4.0877E-02   2.8733E-02  -3.0612E-02  -3.9225E+01  -6.6777E-02   1.0330E-01   1.2301E-01   2.7262E+02   2.4447E-10   2.2379E+01  -2.4005E-02   3.4905E-02   6.8958E-01
 4.1732E-02   2.7416E-02  -2.9042E-02  -3.9275E+01  -5.8138E-02   8.9160E-02   1.0644E-01   2.7262E+02   2.5890E-10   2.2571E+01  -1.9909E-02   3.0647E-02   6.4267E-01
 4.2587E-02   2.6100E-02  -2.7472E-02  -3.9395E+01  -7.9533E-02   1.2444E-01   1.4769E-01   2.7259E+02   3.4014E-10   2.3904E+01  -2.6923E-02   4.3104E-02   7.5623E-01
 4.3395E-02   2.4756E-02  -2.5902E-02  -3.9292E+01  -9.1620E-02   1.6764E-01   1.9104E-01   2.7253E+02   4.3926E-10   2.6589E+01  -3.2430E-02   5.7309E-02   8.5951E-01
 4.4132E-02   2.3370E-02  -2.4333E-02  -3.9176E+01  -8.5460E-02   1.6750E-01   1.8804E-01   2.7250E+02   4.7453E-10   2.7808E+01  -2.9861E-02   5.7338E-02   8.5388E-01
 4.4845E-02   2.1970E-02  -2.2762E-02  -3.9184E+01  -9.1526E-02   1.7921E-01   2.0123E-01   2.7248E+02   5.1826E-10   2.8630E+01  -3.0862E-02   6.1919E-02   8.8333E-01
 4.5533E-02   2.0559E-02  -2.1192E-02  -3.9096E+01  -1.0402E-01   2.2691E-01   2.4962E-01   2.7242E+02   6.0293E-10   3.0924E+01  -3.5689E-02   7.8320E-02   9.8267E-01
 4.6146E-02   1.9115E-02  -1.9622E-02  -3.8760E+01  -9.2351E-02   2.4084E-01   2.5793E-01   2.7237E+02   6.3844E-10   3.3324E+01  -3.3276E-02   8.2309E-02   9.9967E-01
 4.6709E-02   1.7649E-02  -1.8051E-02  -3.8610E+01  -8.5019E-02   2.1810E-01   2.3409E-01   2.7236E+02   6.2022E-10   3.3682E+01  -2.8802E-02   7.5056E-02   9.5343E-01
 4.7272E-02   1.6183E-02  -1.6481E-02  -3.8543E+01  -9.6171E-02   2.5449E-01   2.7205E-01   2.7231E+02   7.0270E-10   3.5588E+01  -3.1275E-02   8.8377E-02   1.0261E+00
 4.7756E-02   1.4691E-02  -1.4911E-02  -3.8060E+01  -7.4826E-02   2.7984E-01   2.8967E-01   2.7222E+02   7.9125E-10   3.9457E+01  -2.8363E-02   9.5683E-02   1.0589E+00
 4.8163E-02   1.3175E-02  -1.3340E-02  -3.7794E+01  -6.4367E-02   2.3549E-01   2.4413E-01   2.7222E+02   7.2470E-10   3.9407E+01  -2.1699E-02   8.0960E-02   9.7386E-01
 4.8569E-02   1.1658E-02  -1.1770E-02  -3.7605E+01  -6.3737E-02   2.3543E-01   2.4390E-01   2.7218E+02   8.2538E-10   4.1088E+01  -2.0275E-02   8.1405E-02   9.7234E-01
 4.8922E-02   1.0130E-02  -1.0201E-02  -3.7258E+01  -4.6526E-02   2.3881E-01   2.4330E-01   2.7211E+02   1.0047E-09   4.4440E+01  -1.6712E-02   8.2123E-02   9.7059E-01
 4.9194E-02   8.5852E-03  -8.6323E-03  -3.6952E+01  -3.3577E-02   2.0747E-01   2.1017E-01   2.7204E+02   1.7753E-09   4.7085E+01  -1.1922E-02   7.1184E-02   9.0333E-01
 4.9440E-02   7.0346E-03  -7.0624E-03  -3.6743E+01  -2.8901E-02   1.7359E-01   1.7598E-01   2.7203E+02   1.6457E-09   4.7701E+01  -8.9182E-03   5.9744E-02   8.2655E-01
 4.9658E-02   5.4812E-03  -5.4935E-03  -3.6539E+01  -1.9618E-02   1.4905E-01   1.5033E-01   2.7199E+02   1.5960E-09   4.9338E+01  -5.8506E-03   5.1384E-02   7.6302E-01
 4.9795E-02   3.9192E-03  -3.9246E-03  -3.6343E+01  -6.6846E-03   1.1056E-01   1.1076E-01   2.7197E+02   1.5040E-09   5.0002E+01  -2.6615E-03   3.7945E-02   6.5550E-01
 4.9877E-02   2.3515E-03  -2.3548E-03  -3.6233E+01  -4.4881E-03   6.4067E-02   6.4224E-02   2.7199E+02   1.5646E-09   4.9372E+01  -1.1492E-03   2.1972E-02   4.9963E-01
 4.9959E-02   7.8385E-04  -7.8492E-04  -3.6174E+01  -3.7065E-03   2.5205E-02   2.5476E-02   2.7181E+02   1.9765E-08   5.6843E+01  -2.2562E-04   8.6865E-03   3.1312E-01
 4.9959E-02  -7.8385E-04   7.8492E-04  -3.6169E+01  -3.5701E-03  -2.2407E-02   2.2689E-02   2.7181E+02   1.9850E-08   5.6882E+01  -2.0064E-04  -7.7246E-03   2.9528E-01
 4.9877E-02  -2.3515E-03   2.3548E-03  -3.6217E+01  -4.3376E-03  -6.1069E-02   6.1222E-02   2.7198E+02   1.5719E-09   4.9403E+01  -1.0954E-03  -2.0945E-02   4.8781E-01
 4.9795E-02  -3.9192E-03   3.9246E-03  -3.6317E+01  -6.5398E-03  -1.0755E-01   1.0775E-01   2.7197E+02   1.5077E-09   5.0055E+01  -2.5891E-03  -3.6912E-02   6.4652E-01
 4.9658E-02  -5.4812E-03   5.4935E-03  -3.6503E+01  -1.9302E-02  -1.4613E-01   1.4740E-01   2.7199E+02   1.5941E-09   4.9397E+01  -5.7365E-03  -5.0382E-02   7.5555E-01
 4.9440E-02  -7.0346E-03   7.0624E-03  -3.6697E+01  -2.8494E-02  -1.7088E-01   1.7324E-01   2.7202E+02   1.6405E-09   4.7760E+01  -8.7791E-03  -5.8812E-02   8.2010E-01
 4.9194E-02  -8.5852E-03   8.6323E-03  -3.6897E+01  -3.3181E-02  -2.0490E-01   2.0757E-01   2.7204E+02   1.7689E-09   4.7141E+01  -1.1774E-02  -7.0301E-02   8.9772E-01
 4.8922E-02  -1.0130E-02   1.0201E-02  -3.7194E+01  -4.6078E-02  -2.3633E-01   2.4078E-01   2.7211E+02   1.0029E-09   4.4486E+01  -1.6538E-02  -8.1270E-02   9.6555E-01
 4.8569E-02  -1.1658E-02   1.1770E-02  -3.7534E+01  -6.3159E-02  -2.3320E-01   2.4160E-01   2.7218E+02   8.2316E-10   4.1127E+01  -2.0083E-02  -8.0632E-02   9.6773E-01
 4.8163E-02  -1.3175E-02   1.3340E-02  -3.7714E+01  -6.3818E-02  -2.3350E-01   2.4206E-01   2.7222E+02   7.2358E-10   3.9453E+01  -2.1515E-02  -8.0272E-02   9.6972E-01
 4.7756E-02  -1.4691E-02   1.4911E-02  -3.7975E+01  -7.4375E-02  -2.7809E-01   2.8786E-01   2.7222E+02   7.9230E-10   3.9513E+01  -2.8185E-02  -9.5084E-02   1.0556E+00
 4.7272E-02  -1.6183E-02   1.6481E-02  -3.8452E+01  -9.5661E-02  -2.5312E-01   2.7060E-01   2.7231E+02   7.0429E-10   3.5637E+01  -3.1107E-02  -8.7903E-02   1.0233E+00
 4.6709E-02  -1.7649E-02   1.8051E-02  -3.8514E+01  -8.4607E-02  -2.1711E-01   2.3301E-01   2.7235E+02   6.2192E-10   3.3732E+01  -2.8669E-02  -7.4710E-02   9.5123E-01
 4.6146E-02  -1.9115E-02   1.9622E-02  -3.8661E+01  -9.2105E-02  -2.4019E-01   2.5724E-01   2.7237E+02   6.4061E-10   3.3374E+01  -3.3187E-02  -8.2087E-02   9.9833E-01
 4.5533E-02  -2.0559E-02   2.1192E-02  -3.8995E+01  -1.0390E-01  -2.2663E-01   2.4931E-01   2.7242E+02   6.0539E-10   3.0961E+01  -3.5645E-02  -7.8224E-02   9.8207E-01
 4.4845E-02  -2.1970E-02   2.2762E-02  -3.9082E+01  -9.1552E-02  -1.7925E-01   2.0128E-01   2.7248E+02   5.2091E-10   2.8659E+01  -3.0870E-02  -6.1935E-02   8.8344E-01
 4.4132E-02  -2.3370E-02   2.4333E-02  -3.9073E+01  -8.5684E-02  -1.6791E-01   1.8851E-01   2.7249E+02   4.7783E-10   2.7833E+01  -2.9936E-02  -5.7481E-02   8.5494E-01
 4.3395E-02  -2.4756E-02   2.5902E-02  -3.9189E+01  -9.2072E-02  -1.6840E-01   1.9193E-01   2.7252E+02   4.4315E-10   2.6610E+01  -3.2581E-02  -5.7576E-02   8.6150E-01
 4.2587E-02  -2.6100E-02   2.7472E-02  -3.9294E+01  -8.0168E-02  -1.2534E-01   1.4879E-01   2.7259E+02   3.4393E-10   2.3922E+01  -2.7125E-02  -4.3426E-02   7.5905E-01
