#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.1167E-02  -2.1385E-02  -4.0820E-02   3.3399E+03   1.1472E+00  -3.1330E-01   1.1893E+00   2.7280E+02   6.4202E-09   2.5147E+02   6.7412E+00  -1.8416E+00   8.6376E-01
 2.7430E-02  -2.0343E-02  -3.6940E-02   3.4775E+03   1.0570E+00  -3.0103E-01   1.0990E+00   2.7282E+02   5.1210E-09   2.4270E+02   6.2100E+00  -1.7703E+00   8.3031E-01
 2.4025E-02  -1.9323E-02  -3.3386E-02   3.6230E+03   9.9680E-01  -3.1405E-01   1.0451E+00   2.7283E+02   4.2811E-09   2.3535E+02   5.8569E+00  -1.8473E+00   8.0962E-01
 2.0945E-02  -1.8283E-02  -3.0134E-02   3.7968E+03   9.1589E-01  -3.3164E-01   9.7408E-01   2.7283E+02   3.5237E-09   2.3226E+02   5.3826E+00  -1.9486E+00   7.8155E-01
 1.8167E-02  -1.7223E-02  -2.7160E-02   3.9680E+03   7.9876E-01  -3.2206E-01   8.6124E-01   2.7283E+02   2.6734E-09   2.3461E+02   4.6926E+00  -1.8932E+00   7.3492E-01
 1.5661E-02  -1.6177E-02  -2.4444E-02   4.1140E+03   6.6692E-01  -2.8821E-01   7.2653E-01   2.7282E+02   1.9292E-09   2.4160E+02   3.9161E+00  -1.6961E+00   6.7502E-01
 1.3398E-02  -1.5170E-02  -2.1967E-02   4.2305E+03   5.3046E-01  -2.4213E-01   5.8311E-01   2.7280E+02   1.3273E-09   2.5313E+02   3.1140E+00  -1.4251E+00   6.0473E-01
 1.1358E-02  -1.4203E-02  -1.9709E-02   4.3214E+03   3.6931E-01  -1.8152E-01   4.1151E-01   2.7278E+02   7.8649E-10   2.6819E+02   2.1676E+00  -1.0684E+00   5.0796E-01
 9.5287E-03  -1.3261E-02  -1.7651E-02   4.3780E+03   1.5872E-01  -8.5100E-02   1.8009E-01   2.7275E+02   2.6887E-10   2.8708E+02   9.3067E-01  -5.0225E-01   3.3572E-01
 7.8947E-03  -1.2336E-02  -1.5773E-02   4.3848E+03  -1.1208E-01   6.8358E-02   1.3128E-01   2.7272E+02   2.2486E-11   3.0916E+02  -6.6230E-01   3.9454E-01   2.8600E-01
 6.4437E-03  -1.1424E-02  -1.4059E-02   4.3233E+03  -4.6408E-01   3.1160E-01   5.5899E-01   2.7269E+02   5.6190E-10   3.3225E+02  -2.7337E+00   1.8201E+00   5.9181E-01
 5.1749E-03  -1.0518E-02  -1.2499E-02   4.1621E+03  -8.9882E-01   6.9204E-01   1.1344E+00   2.7266E+02   2.6529E-09   3.5604E+02  -5.2900E+00   4.0661E+00   8.4303E-01
 4.0910E-03  -9.6148E-03  -1.1087E-02   3.8703E+03  -1.3607E+00   1.2444E+00   1.8439E+00   2.7263E+02   9.6983E-09   3.7766E+02  -8.0322E+00   7.3144E+00   1.0746E+00
 3.1851E-03  -8.7126E-03  -9.8071E-03   3.4364E+03  -1.7528E+00   1.9450E+00   2.6183E+00   2.7261E+02   2.9002E-08   3.9422E+02  -1.0400E+01   1.1433E+01   1.2805E+00
 2.4437E-03  -7.8181E-03  -8.6439E-03   2.8842E+03  -2.0007E+00   2.7009E+00   3.3612E+00   2.7259E+02   6.2343E-08   4.0622E+02  -1.1894E+01   1.5925E+01   1.4512E+00
 1.8483E-03  -6.9450E-03  -7.5860E-03   2.2658E+03  -2.1077E+00   3.4396E+00   4.0340E+00   2.7258E+02   1.0596E-07   4.1583E+02  -1.2516E+01   2.0355E+01   1.5907E+00
 1.3789E-03  -6.1086E-03  -6.6260E-03   1.6142E+03  -2.0758E+00   4.1224E+00   4.6156E+00   2.7257E+02   1.5180E-07   4.2392E+02  -1.2333E+01   2.4447E+01   1.7025E+00
 1.0163E-03  -5.3186E-03  -5.7562E-03   9.7651E+02  -1.9143E+00   4.6737E+00   5.0505E+00   2.7256E+02   1.9366E-07   4.3140E+02  -1.1394E+01   2.7748E+01   1.7820E+00
 7.4033E-04  -4.5804E-03  -4.9676E-03   4.0612E+02  -1.6971E+00   5.0968E+00   5.3719E+00   2.7255E+02   2.3000E-07   4.4092E+02  -1.0126E+01   3.0281E+01   1.8389E+00
 5.3175E-04  -3.8960E-03  -4.2519E-03  -9.9663E+01  -1.4799E+00   5.4538E+00   5.6510E+00   2.7253E+02   2.6290E-07   4.5281E+02  -8.8414E+00   3.2426E+01   1.8871E+00
 3.7516E-04  -3.2654E-03  -3.6019E-03  -5.5252E+02  -1.2790E+00   5.7955E+00   5.9349E+00   2.7251E+02   3.0132E-07   4.6881E+02  -7.6492E+00   3.4486E+01   1.9352E+00
 2.5859E-04  -2.6870E-03  -3.0117E-03  -9.5794E+02  -1.0911E+00   6.1166E+00   6.2131E+00   2.7249E+02   3.4180E-07   4.8664E+02  -6.5341E+00   3.6427E+01   1.9814E+00
 1.7280E-04  -2.1584E-03  -2.4762E-03  -1.3207E+03  -9.1386E-01   6.4049E+00   6.4698E+00   2.7246E+02   3.8110E-07   5.0343E+02  -5.4817E+00   3.8175E+01   2.0232E+00
 1.1063E-04  -1.6768E-03  -1.9905E-03  -1.6459E+03  -7.4693E-01   6.6521E+00   6.6939E+00   2.7244E+02   4.1676E-07   5.1727E+02  -4.4892E+00   3.9677E+01   2.0592E+00
 6.6529E-05  -1.2389E-03  -1.5503E-03  -1.9380E+03  -5.9195E-01   6.8638E+00   6.8893E+00   2.7243E+02   4.4871E-07   5.2834E+02  -3.5652E+00   4.0966E+01   2.0901E+00
 3.6201E-05  -8.4142E-04  -1.1517E-03  -2.2012E+03  -4.4992E-01   7.0327E+00   7.0471E+00   2.7242E+02   4.7592E-07   5.3680E+02  -2.7082E+00   4.1998E+01   2.1148E+00
 1.6321E-05  -4.8117E-04  -7.9089E-04  -2.4344E+03  -3.4826E-01   7.2006E+00   7.2091E+00   2.7241E+02   5.0428E-07   5.4581E+02  -1.9328E+00   4.3033E+01   2.1399E+00
 4.3150E-06  -1.5497E-04  -4.6446E-04  -2.6497E+03  -2.3013E-01   7.3956E+00   7.3991E+00   2.7240E+02   5.3523E-07   5.5413E+02  -1.2314E+00   4.4226E+01   2.1689E+00
-1.8753E-06   1.5470E-04  -1.5472E-04  -2.8670E+03  -5.8358E-02   7.4946E+00   7.4949E+00   2.7239E+02   5.5287E-07   5.5593E+02  -5.4341E-01   4.4828E+01   2.1835E+00
-3.0505E-06   4.7981E-04   1.7040E-04  -3.0777E+03   6.9185E-02   7.6164E+00   7.6167E+00   2.7238E+02   5.7540E-07   5.6293E+02   1.8728E-01   4.5580E+01   2.2020E+00
 1.7265E-06   8.3785E-04   5.2849E-04  -3.3109E+03   1.7955E-01   7.8179E+00   7.8199E+00   2.7237E+02   6.1086E-07   5.7359E+02   1.0173E+00   4.6823E+01   2.2323E+00
 1.4234E-05   1.2320E-03   9.2287E-04  -3.5804E+03   3.3310E-01   8.0121E+00   8.0190E+00   2.7236E+02   6.4729E-07   5.8246E+02   1.9604E+00   4.8024E+01   2.2617E+00
 3.6632E-05   1.6658E-03   1.3572E-03  -3.8729E+03   5.0971E-01   8.1914E+00   8.2073E+00   2.7235E+02   6.8381E-07   5.9153E+02   3.0207E+00   4.9137E+01   2.2893E+00
 7.1530E-05   2.1428E-03   1.8356E-03  -4.1894E+03   7.0781E-01   8.3747E+00   8.4046E+00   2.7233E+02   7.2323E-07   6.0114E+02   4.2119E+00   5.0279E+01   2.3180E+00
 1.2205E-04   2.6672E-03   2.3624E-03  -4.5339E+03   9.2986E-01   8.5686E+00   8.6189E+00   2.7232E+02   7.6704E-07   6.1142E+02   5.5500E+00   5.1490E+01   2.3489E+00
 1.9192E-04   3.2432E-03   2.9427E-03  -4.9086E+03   1.1781E+00   8.7717E+00   8.8505E+00   2.7231E+02   8.1561E-07   6.2239E+02   7.0491E+00   5.2763E+01   2.3819E+00
 2.8552E-04   3.8754E-03   3.5818E-03  -5.3156E+03   1.4549E+00   8.9829E+00   9.0999E+00   2.7229E+02   8.6937E-07   6.3402E+02   8.7230E+00   5.4093E+01   2.4171E+00
 4.0800E-04   4.5684E-03   4.2857E-03  -5.7573E+03   1.7625E+00   9.2030E+00   9.3702E+00   2.7227E+02   9.2912E-07   6.4629E+02   1.0588E+01   5.5486E+01   2.4548E+00
 5.6529E-04   5.3273E-03   5.0608E-03  -6.2382E+03   2.1041E+00   9.4356E+00   9.6674E+00   2.7226E+02   9.9634E-07   6.5917E+02   1.2664E+01   5.6968E+01   2.4958E+00
 7.6423E-04   6.1571E-03   5.9142E-03  -6.7660E+03   2.4860E+00   9.6948E+00   1.0008E+01   2.7224E+02   1.0750E-06   6.7313E+02   1.4991E+01   5.8627E+01   2.5422E+00
 1.0125E-03   7.0628E-03   6.8534E-03  -7.3562E+03   2.9216E+00   1.0013E+01   1.0430E+01   2.7222E+02   1.1736E-06   6.8902E+02   1.7658E+01   6.0676E+01   2.5986E+00
 1.3190E-03   8.0490E-03   7.8864E-03  -8.0452E+03   3.4437E+00   1.0440E+01   1.0993E+01   2.7220E+02   1.3080E-06   7.0773E+02   2.0877E+01   6.3451E+01   2.6722E+00
 1.6964E-03   9.1192E-03   9.0214E-03  -8.8909E+03   4.0927E+00   1.0910E+01   1.1652E+01   2.7217E+02   1.4754E-06   7.2823E+02   2.4913E+01   6.6548E+01   2.7568E+00
 2.1626E-03   1.0275E-02   1.0268E-02  -9.8513E+03   4.8631E+00   1.1278E+01   1.2281E+01   2.7215E+02   1.6511E-06   7.4925E+02   2.9730E+01   6.9038E+01   2.8362E+00
 2.7414E-03   1.1513E-02   1.1636E-02  -1.0836E+04   5.7021E+00   1.1361E+01   1.2711E+01   2.7212E+02   1.7888E-06   7.6752E+02   3.4967E+01   6.9729E+01   2.8906E+00
 3.4605E-03   1.2831E-02   1.3138E-02  -1.1667E+04   6.4656E+00   1.1002E+01   1.2761E+01   2.7211E+02   1.8301E-06   7.7919E+02   3.9668E+01   6.7557E+01   2.8987E+00
 4.3452E-03   1.4225E-02   1.4789E-02  -1.2173E+04   7.0366E+00   1.0338E+01   1.2506E+01   2.7210E+02   1.7839E-06   7.8397E+02   4.3102E+01   6.3391E+01   2.8692E+00
