#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.2800E-03  -7.1851E-03  -8.0934E-03   4.7784E+04   1.6358E+00  -1.4754E+00   2.2029E+00   2.6207E+02   1.2477E-03   6.6293E+03   1.6480E+01  -1.7561E+01   1.7771E+01
 2.8012E-03  -6.6566E-03  -7.3802E-03   4.8973E+04   1.2236E+00  -1.0526E+00   1.6141E+00   2.6206E+02   6.4553E-04   5.7105E+03   1.0653E+01  -1.2341E+01   1.5132E+01
 2.3709E-03  -6.1387E-03  -6.7066E-03   4.9820E+04   8.3631E-01  -5.7931E-01   1.0174E+00   2.6206E+02   5.6310E-04   4.5495E+03   5.6640E+00  -7.1655E+00   1.1796E+01
 1.9858E-03  -5.6326E-03  -6.0706E-03   5.0215E+04   4.9470E-01  -8.5768E-02   5.0208E-01   2.6205E+02   5.3565E-05   3.0342E+03   1.7553E+00  -2.4358E+00   7.1496E+00
 1.6441E-03  -5.1390E-03  -5.4700E-03   5.0253E+04   1.9079E-01   4.0063E-01   4.4374E-01   2.6205E+02   1.1163E-04   2.6819E+03  -1.1098E+00   1.7044E+00   5.7332E+00
 1.3453E-03  -4.6573E-03  -4.9031E-03   4.9947E+04  -1.1599E-01   9.3367E-01   9.4085E-01   2.6205E+02   2.9868E-04   4.3399E+03  -4.0338E+00   6.8994E+00   1.1060E+01
 1.0844E-03  -4.1901E-03  -4.3678E-03   4.9135E+04  -3.9869E-01   1.5283E+00   1.5795E+00   2.6206E+02   8.9212E-04   5.6668E+03  -7.3226E+00   1.4034E+01   1.4734E+01
 8.6027E-04  -3.7376E-03  -3.8626E-03   4.7793E+04  -6.3066E-01   2.1593E+00   2.2495E+00   2.6206E+02   1.4010E-03   6.7582E+03  -1.0419E+01   2.2638E+01   1.7685E+01
 6.7061E-04  -3.3001E-03  -3.3857E-03   4.6019E+04  -8.0173E-01   2.8033E+00   2.9157E+00   2.6206E+02   2.1074E-03   7.6815E+03  -1.3106E+01   3.2607E+01   2.0165E+01
 5.1213E-04  -2.8790E-03  -2.9355E-03   4.3823E+04  -9.1100E-01   3.4460E+00   3.5644E+00   2.6206E+02   2.7598E-03   8.4786E+03  -1.5083E+01   4.3543E+01   2.2309E+01
 3.8310E-04  -2.4744E-03  -2.5107E-03   4.1312E+04  -9.6265E-01   4.0745E+00   4.1867E+00   2.6206E+02   3.5136E-03   9.1717E+03  -1.6233E+01   5.5016E+01   2.4192E+01
 2.7807E-04  -2.0876E-03  -2.1099E-03   3.8532E+04  -9.6291E-01   4.6848E+00   4.7828E+00   2.6206E+02   4.2681E-03   9.7875E+03  -1.6556E+01   6.6818E+01   2.5869E+01
 1.9581E-04  -1.7185E-03  -1.7316E-03   3.5502E+04  -9.1789E-01   5.2660E+00   5.3454E+00   2.6207E+02   5.0771E-03   1.0331E+04  -1.6008E+01   7.8591E+01   2.7370E+01
 1.3222E-04  -1.3673E-03  -1.3746E-03   3.2433E+04  -8.3589E-01   5.8176E+00   5.8774E+00   2.6207E+02   5.8936E-03   1.0817E+04  -1.4782E+01   9.0201E+01   2.8728E+01
 8.3823E-05  -1.0340E-03  -1.0378E-03   2.9150E+04  -7.2609E-01   6.3428E+00   6.3842E+00   2.6207E+02   6.7384E-03   1.1270E+04  -1.2943E+01   1.0175E+02   2.9953E+01
 4.8009E-05  -7.1827E-04  -7.2000E-04   2.5818E+04  -5.8949E-01   6.8557E+00   6.8810E+00   2.6207E+02   7.5747E-03   1.1708E+04  -1.0422E+01   1.1354E+02   3.1089E+01
 2.3338E-05  -4.1952E-04  -4.2017E-04   2.2073E+04  -4.2772E-01   7.3581E+00   7.3706E+00   2.6207E+02   8.4328E-03   1.2145E+04  -7.2185E+00   1.2570E+02   3.2129E+01
 7.2023E-06  -1.3712E-04  -1.3731E-04   1.8269E+04  -2.2666E-01   7.8542E+00   7.8575E+00   2.6207E+02   9.2420E-03   1.2587E+04  -2.8283E+00   1.3830E+02   3.3089E+01
 7.2023E-06   1.3712E-04   1.3731E-04   1.3855E+04   1.2311E-02   8.2906E+00   8.2906E+00   2.6207E+02   1.0142E-02   1.2936E+04   3.0507E+00   1.4918E+02   3.4035E+01
 2.3338E-05   4.1952E-04   4.2017E-04   1.0809E+04   2.8267E-01   8.6429E+00   8.6475E+00   2.6207E+02   1.1084E-02   1.3176E+04   9.0452E+00   1.5750E+02   3.4944E+01
 4.8009E-05   7.1827E-04   7.2000E-04   7.7064E+03   5.6757E-01   8.9700E+00   8.9880E+00   2.6207E+02   1.2147E-02   1.3424E+04   1.5205E+01   1.6564E+02   3.5800E+01
 8.3823E-05   1.0340E-03   1.0378E-03   4.2929E+03   8.7664E-01   9.3213E+00   9.3624E+00   2.6207E+02   1.3288E-02   1.3719E+04   2.2248E+01   1.7490E+02   3.6691E+01
 1.3222E-04   1.3673E-03   1.3746E-03  -1.9591E+02   1.2208E+00   9.7083E+00   9.7847E+00   2.6207E+02   1.4567E-02   1.4068E+04   3.0416E+01   1.8560E+02   3.7677E+01
 1.9581E-04   1.7185E-03   1.7316E-03  -5.0792E+03   1.6144E+00   1.0114E+01   1.0242E+01   2.6208E+02   1.5946E-02   1.4462E+04   4.0201E+01   1.9736E+02   3.8733E+01
 2.7807E-04   2.0876E-03   2.1099E-03  -1.0636E+04   2.0609E+00   1.0511E+01   1.0711E+01   2.6208E+02   1.7498E-02   1.4885E+04   5.1878E+01   2.0938E+02   3.9880E+01
 3.8310E-04   2.4744E-03   2.5107E-03  -1.6115E+04   2.5557E+00   1.0872E+01   1.1168E+01   2.6208E+02   1.9222E-02   1.5326E+04   6.5204E+01   2.2098E+02   4.1112E+01
 5.1213E-04   2.8790E-03   2.9355E-03  -2.1707E+04   3.0989E+00   1.1195E+01   1.1616E+01   2.6208E+02   2.1128E-02   1.5806E+04   8.0445E+01   2.3224E+02   4.2459E+01
 6.7061E-04   3.3001E-03   3.3857E-03  -2.7533E+04   3.6792E+00   1.1457E+01   1.2033E+01   2.6208E+02   2.3307E-02   1.6333E+04   9.7533E+01   2.4266E+02   4.3993E+01
 8.6027E-04   3.7376E-03   3.8626E-03  -3.2702E+04   4.2876E+00   1.1651E+01   1.2415E+01   2.6208E+02   2.5684E-02   1.6916E+04   1.1609E+02   2.5223E+02   4.5732E+01
 1.0844E-03   4.1901E-03   4.3678E-03  -3.8000E+04   4.9057E+00   1.1769E+01   1.2750E+01   2.6209E+02   2.8401E-02   1.7602E+04   1.3629E+02   2.6120E+02   4.7810E+01
 1.3453E-03   4.6573E-03   4.9031E-03  -4.2288E+04   5.5229E+00   1.1814E+01   1.3041E+01   2.6209E+02   3.1349E-02   1.8404E+04   1.5782E+02   2.6993E+02   5.0235E+01
 1.6441E-03   5.1390E-03   5.4700E-03  -4.6706E+04   6.1376E+00   1.1800E+01   1.3301E+01   2.6209E+02   3.4603E-02   1.9376E+04   1.8166E+02   2.7899E+02   5.3135E+01
 1.9858E-03   5.6326E-03   6.0706E-03  -5.0661E+04   6.7299E+00   1.1712E+01   1.3508E+01   2.6209E+02   3.8189E-02   2.0516E+04   2.0738E+02   2.8777E+02   5.6587E+01
 2.3709E-03   6.1387E-03   6.7066E-03  -5.3624E+04   7.2906E+00   1.1562E+01   1.3669E+01   2.6210E+02   4.1974E-02   2.1807E+04   2.3440E+02   2.9653E+02   6.0496E+01
 2.8012E-03   6.6566E-03   7.3802E-03  -5.6529E+04   7.8193E+00   1.1366E+01   1.3796E+01   2.6210E+02   4.5983E-02   2.3264E+04   2.6345E+02   3.0518E+02   6.4881E+01
 3.2800E-03   7.1851E-03   8.0934E-03  -5.8923E+04   8.3132E+00   1.1127E+01   1.3890E+01   2.6211E+02   5.0068E-02   2.4813E+04   2.9356E+02   3.1281E+02   6.9561E+01
 3.8086E-03   7.7243E-03   8.8486E-03  -6.1038E+04   8.7732E+00   1.0856E+01   1.3958E+01   2.6211E+02   5.4102E-02   2.6397E+04   3.2417E+02   3.1897E+02   7.4341E+01
 4.3900E-03   8.2728E-03   9.6481E-03  -6.2950E+04   9.2000E+00   1.0552E+01   1.4000E+01   2.6212E+02   5.7942E-02   2.7938E+04   3.5454E+02   3.2237E+02   7.9005E+01
 5.0280E-03   8.8286E-03   1.0494E-02  -6.4494E+04   9.5792E+00   1.0209E+01   1.3999E+01   2.6213E+02   6.1484E-02   2.9356E+04   3.8282E+02   3.2207E+02   8.3380E+01
 5.7251E-03   9.3910E-03   1.1390E-02  -6.5193E+04   9.9016E+00   9.8275E+00   1.3951E+01   2.6214E+02   6.4512E-02   3.0548E+04   4.0683E+02   3.1785E+02   8.7162E+01
 6.4829E-03   9.9604E-03   1.2338E-02  -6.5371E+04   1.0173E+01   9.4269E+00   1.3869E+01   2.6215E+02   6.6920E-02   3.1481E+04   4.2606E+02   3.1045E+02   9.0189E+01
 7.3037E-03   1.0537E-02   1.3341E-02  -6.5352E+04   1.0406E+01   9.0225E+00   1.3773E+01   2.6216E+02   6.8692E-02   3.2150E+04   4.4097E+02   3.0046E+02   9.2426E+01
 8.1903E-03   1.1120E-02   1.4403E-02  -6.5374E+04   1.0608E+01   8.6146E+00   1.3665E+01   2.6217E+02   6.9884E-02   3.2572E+04   4.5178E+02   2.8842E+02   9.3931E+01
 9.1457E-03   1.1710E-02   1.5525E-02  -6.5080E+04   1.0777E+01   8.2095E+00   1.3548E+01   2.6218E+02   7.0586E-02   3.2787E+04   4.5889E+02   2.7507E+02   9.4812E+01
