#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 4.0653E-01  -5.3909E-02  -4.2438E-01   1.6813E+02   4.9852E+01   1.1711E+00   4.9866E+01   2.6653E+02   7.1767E-04   1.6139E+02   1.0449E+01   2.8611E-01   1.0274E+02
 3.8566E-01  -5.4403E-02  -4.0351E-01   1.9496E+02   5.0153E+01   7.9952E-01   5.0159E+01   2.6646E+02   7.1957E-04   1.6338E+02   1.0535E+01   2.0983E-01   1.0303E+02
 3.6521E-01  -5.4735E-02  -3.8306E-01   2.2470E+02   5.0458E+01   4.2704E-01   5.0459E+01   2.6639E+02   7.2131E-04   1.6545E+02   1.0622E+01   1.3205E-01   1.0330E+02
 3.4524E-01  -5.4910E-02  -3.6308E-01   2.6022E+02   5.0715E+01   6.2322E-02   5.0715E+01   2.6632E+02   7.2254E-04   1.6749E+02   1.0692E+01   5.3375E-02   1.0351E+02
 3.2579E-01  -5.4941E-02  -3.4363E-01   3.0006E+02   5.0904E+01  -2.7647E-01   5.0905E+01   2.6625E+02   7.2333E-04   1.6949E+02   1.0741E+01  -2.0235E-02   1.0364E+02
 3.0690E-01  -5.4849E-02  -3.2474E-01   3.4008E+02   5.1072E+01  -5.8863E-01   5.1076E+01   2.6617E+02   7.2418E-04   1.7158E+02   1.0788E+01  -8.5863E-02   1.0379E+02
 2.8861E-01  -5.4653E-02  -3.0645E-01   3.7754E+02   5.1282E+01  -8.9335E-01   5.1290E+01   2.6608E+02   7.2551E-04   1.7390E+02   1.0849E+01  -1.4664E-01   1.0401E+02
 2.7094E-01  -5.4365E-02  -2.8879E-01   4.1446E+02   5.1547E+01  -1.2136E+00   5.1561E+01   2.6600E+02   7.2721E-04   1.7645E+02   1.0927E+01  -2.1000E-01   1.0428E+02
 2.5393E-01  -5.3989E-02  -2.7177E-01   4.5282E+02   5.1825E+01  -1.5502E+00   5.1848E+01   2.6590E+02   7.2895E-04   1.7911E+02   1.1008E+01  -2.7662E-01   1.0456E+02
 2.3759E-01  -5.3530E-02  -2.5542E-01   4.9364E+02   5.2092E+01  -1.9010E+00   5.2127E+01   2.6581E+02   7.3061E-04   1.8187E+02   1.1087E+01  -3.4524E-01   1.0483E+02
 2.2193E-01  -5.2997E-02  -2.3975E-01   5.3583E+02   5.2360E+01  -2.2672E+00   5.2409E+01   2.6570E+02   7.3238E-04   1.8483E+02   1.1167E+01  -4.1443E-01   1.0512E+02
 2.0695E-01  -5.2398E-02  -2.2477E-01   5.7585E+02   5.2677E+01  -2.6602E+00   5.2744E+01   2.6559E+02   7.3465E-04   1.8812E+02   1.1266E+01  -4.8447E-01   1.0548E+02
 1.9267E-01  -5.1741E-02  -2.1047E-01   6.1201E+02   5.3081E+01  -3.1074E+00   5.3172E+01   2.6547E+02   7.3742E-04   1.9181E+02   1.1390E+01  -5.5981E-01   1.0591E+02
 1.7907E-01  -5.1022E-02  -1.9685E-01   6.5245E+02   5.3539E+01  -3.6377E+00   5.3662E+01   2.6533E+02   7.3993E-04   1.9583E+02   1.1525E+01  -6.5400E-01   1.0632E+02
 1.6616E-01  -5.0235E-02  -1.8391E-01   7.0093E+02   5.3942E+01  -4.2196E+00   5.4106E+01   2.6519E+02   7.4161E-04   1.9988E+02   1.1637E+01  -7.6128E-01   1.0661E+02
 1.5391E-01  -4.9383E-02  -1.7164E-01   7.5061E+02   5.4289E+01  -4.8274E+00   5.4503E+01   2.6504E+02   7.4280E-04   2.0390E+02   1.1731E+01  -8.6852E-01   1.0684E+02
 1.4233E-01  -4.8474E-02  -1.6002E-01   7.9878E+02   5.4637E+01  -5.4914E+00   5.4912E+01   2.6489E+02   7.4350E-04   2.0801E+02   1.1822E+01  -9.8202E-01   1.0700E+02
 1.3139E-01  -4.7508E-02  -1.4904E-01   8.5549E+02   5.4903E+01  -6.2254E+00   5.5255E+01   2.6472E+02   7.4246E-04   2.1194E+02   1.1872E+01  -1.1151E+00   1.0692E+02
 1.2108E-01  -4.6478E-02  -1.3867E-01   9.2872E+02   5.4916E+01  -6.9650E+00   5.5356E+01   2.6457E+02   7.3897E-04   2.1513E+02   1.1833E+01  -1.2559E+00   1.0649E+02
 1.1138E-01  -4.5395E-02  -1.2891E-01   1.0112E+03   5.4680E+01  -7.6484E+00   5.5213E+01   2.6442E+02   7.3415E-04   2.1761E+02   1.1723E+01  -1.3770E+00   1.0586E+02
 1.0226E-01  -4.4281E-02  -1.1973E-01   1.0905E+03   5.4432E+01  -8.3160E+00   5.5064E+01   2.6428E+02   7.2936E-04   2.2014E+02   1.1613E+01  -1.4790E+00   1.0523E+02
 9.3706E-02  -4.3150E-02  -1.1110E-01   1.1631E+03   5.4211E+01  -9.0337E+00   5.4959E+01   2.6413E+02   7.2444E-04   2.2274E+02   1.1511E+01  -1.5810E+00   1.0459E+02
 8.5690E-02  -4.2000E-02  -1.0300E-01   1.2382E+03   5.3938E+01  -9.8404E+00   5.4828E+01   2.6397E+02   7.1798E-04   2.2503E+02   1.1380E+01  -1.7056E+00   1.0374E+02
 7.8193E-02  -4.0823E-02  -9.5408E-02   1.3212E+03   5.3502E+01  -1.0696E+01   5.4561E+01   2.6381E+02   7.0892E-04   2.2659E+02   1.1183E+01  -1.8420E+00   1.0252E+02
 7.1191E-02  -3.9613E-02  -8.8303E-02   1.4144E+03   5.2860E+01  -1.1566E+01   5.4111E+01   2.6366E+02   6.9679E-04   2.2720E+02   1.0905E+01  -1.9783E+00   1.0087E+02
 6.4662E-02  -3.8371E-02  -8.1657E-02   1.5189E+03   5.1987E+01  -1.2416E+01   5.3449E+01   2.6351E+02   6.8123E-04   2.2668E+02   1.0539E+01  -2.1047E+00   9.8735E+01
 5.8585E-02  -3.7100E-02  -7.5448E-02   1.6344E+03   5.0873E+01  -1.3217E+01   5.2562E+01   2.6337E+02   6.6199E-04   2.2491E+02   1.0085E+01  -2.2110E+00   9.6082E+01
 5.2937E-02  -3.5806E-02  -6.9653E-02   1.7589E+03   4.9532E+01  -1.3949E+01   5.1458E+01   2.6323E+02   6.3870E-04   2.2172E+02   9.5472E+00  -2.2881E+00   9.2866E+01
 4.7694E-02  -3.4496E-02  -6.4248E-02   1.8904E+03   4.7974E+01  -1.4602E+01   5.0147E+01   2.6310E+02   6.1042E-04   2.1681E+02   8.9246E+00  -2.3285E+00   8.8960E+01
 4.2835E-02  -3.3175E-02  -5.9212E-02   2.0288E+03   4.6197E+01  -1.5168E+01   4.8624E+01   2.6297E+02   5.7538E-04   2.0962E+02   8.2061E+00  -2.3284E+00   8.4136E+01
 3.8338E-02  -3.1846E-02  -5.4523E-02   2.1722E+03   4.4195E+01  -1.5629E+01   4.6878E+01   2.6285E+02   5.3152E-04   1.9950E+02   7.3841E+00  -2.2746E+00   7.8145E+01
 3.4183E-02  -3.0514E-02  -5.0160E-02   2.3213E+03   4.1947E+01  -1.5972E+01   4.4885E+01   2.6275E+02   4.7704E-04   1.8593E+02   6.4588E+00  -2.1616E+00   7.0820E+01
 3.0353E-02  -2.9176E-02  -4.6102E-02   2.4784E+03   3.9404E+01  -1.6153E+01   4.2586E+01   2.6265E+02   4.1241E-04   1.6921E+02   5.4607E+00  -1.9939E+00   6.2390E+01
 2.6828E-02  -2.7832E-02  -4.2329E-02   2.6417E+03   3.6547E+01  -1.6114E+01   3.9941E+01   2.6257E+02   3.4187E-04   1.5111E+02   4.4737E+00  -1.7844E+00   5.3714E+01
 2.3591E-02  -2.6483E-02  -3.8822E-02   2.8089E+03   3.3378E+01  -1.5814E+01   3.6935E+01   2.6250E+02   2.7146E-04   1.3435E+02   3.5935E+00  -1.5661E+00   4.5953E+01
 2.0627E-02  -2.5131E-02  -3.5564E-02   2.9801E+03   2.9879E+01  -1.5197E+01   3.3521E+01   2.6244E+02   2.0646E-04   1.2109E+02   2.8659E+00  -1.3709E+00   3.9919E+01
 1.7926E-02  -2.3777E-02  -3.2541E-02   3.1509E+03   2.6059E+01  -1.4178E+01   2.9666E+01   2.6239E+02   1.5005E-04   1.1142E+02   2.2700E+00  -1.1956E+00   3.5540E+01
 1.5474E-02  -2.2423E-02  -2.9740E-02   3.3138E+03   2.1971E+01  -1.2695E+01   2.5374E+01   2.6234E+02   1.0314E-04   1.0369E+02   1.7523E+00  -1.0168E+00   3.2043E+01
 1.3255E-02  -2.1074E-02  -2.7143E-02   3.4628E+03   1.7636E+01  -1.0678E+01   2.0616E+01   2.6230E+02   6.6434E-05   9.6076E+01   1.2738E+00  -8.1344E-01   2.8597E+01
 1.1256E-02  -1.9734E-02  -2.4735E-02   3.5953E+03   1.3024E+01  -7.9916E+00   1.5280E+01   2.6226E+02   3.9298E-05   8.7126E+01   8.1768E-01  -5.7766E-01   2.4492E+01
 9.4722E-03  -1.8397E-02  -2.2505E-02   3.6998E+03   8.2613E+00  -4.4746E+00   9.3953E+00   2.6222E+02   2.0311E-05   7.6161E+01   4.0377E-01  -3.2211E-01   1.9018E+01
 7.9004E-03  -1.7056E-02  -2.0438E-02   3.7520E+03   3.8288E+00  -2.9161E-01   3.8399E+00   2.6218E+02   8.4427E-06   6.1732E+01   9.8832E-02  -9.0546E-02   1.0842E+01
 6.5333E-03  -1.5710E-02  -1.8518E-02   3.7524E+03  -1.9765E-01   4.0422E+00   4.0470E+00   2.6215E+02   8.8990E-06   6.2292E+01  -9.4268E-02   1.0034E-01   1.0934E+01
 5.3571E-03  -1.4365E-02  -1.6730E-02   3.6967E+03  -4.3802E+00   9.1031E+00   1.0102E+01   2.6216E+02   2.4661E-05   7.8236E+01  -3.5401E-01   4.3752E-01   1.9523E+01
 4.3536E-03  -1.3038E-02  -1.5066E-02   3.5652E+03  -8.1605E+00   1.4996E+01   1.7073E+01   2.6218E+02   4.6534E-05   9.1859E+01  -6.7162E-01   9.5567E-01   2.5661E+01
 3.5035E-03  -1.1748E-02  -1.3520E-02   3.3681E+03  -1.1206E+01   2.1268E+01   2.4039E+01   2.6219E+02   7.0719E-05   1.0375E+02  -9.8542E-01   1.6066E+00   3.0576E+01
 2.7886E-03  -1.0506E-02  -1.2086E-02   3.1168E+03  -1.3493E+01   2.7643E+01   3.0760E+01   2.6219E+02   9.5694E-05   1.1396E+02  -1.2609E+00   2.3510E+00   3.4718E+01
 2.1919E-03  -9.3204E-03  -1.0758E-02   2.8179E+03  -1.5091E+01   3.4003E+01   3.7202E+01   2.6220E+02   1.2075E-04   1.2296E+02  -1.4838E+00   3.1662E+00   3.8357E+01
 1.6980E-03  -8.1961E-03  -9.5300E-03   2.4782E+03  -1.6068E+01   4.0267E+01   4.3355E+01   2.6220E+02   1.4552E-04   1.3109E+02  -1.6470E+00   4.0343E+00   4.1641E+01
 1.2930E-03  -7.1354E-03  -8.3943E-03   2.1064E+03  -1.6481E+01   4.6354E+01   4.9197E+01   2.6221E+02   1.6980E-04   1.3853E+02  -1.7468E+00   4.9378E+00   4.4655E+01
 9.6446E-04  -6.1391E-03  -7.3449E-03   1.7114E+03  -1.6393E+01   5.2196E+01   5.4710E+01   2.6221E+02   1.9350E-04   1.4544E+02  -1.7827E+00   5.8611E+00   4.7455E+01
 7.0125E-04  -5.2063E-03  -6.3755E-03   1.3014E+03  -1.5869E+01   5.7744E+01   5.9884E+01   2.6222E+02   2.1661E-04   1.5190E+02  -1.7567E+00   6.7908E+00   5.0082E+01
 4.9361E-04  -4.3356E-03  -5.4802E-03   8.8367E+02  -1.4975E+01   6.2962E+01   6.4718E+01   2.6222E+02   2.3911E-04   1.5800E+02  -1.6726E+00   7.7160E+00   5.2568E+01
 3.3298E-04  -3.5247E-03  -4.6534E-03   4.6480E+02  -1.3774E+01   6.7830E+01   6.9214E+01   2.6222E+02   2.6102E-04   1.6380E+02  -1.5357E+00   8.6278E+00   5.4938E+01
 2.1186E-04  -2.7709E-03  -3.8898E-03   5.0585E+01  -1.2325E+01   7.2335E+01   7.3377E+01   2.6223E+02   2.8233E-04   1.6934E+02  -1.3517E+00   9.5189E+00   5.7209E+01
 1.2379E-04  -2.0712E-03  -3.1846E-03  -3.5394E+02  -1.0684E+01   7.6472E+01   7.7214E+01   2.6223E+02   3.0308E-04   1.7465E+02  -1.1268E+00   1.0384E+01   5.9398E+01
 6.3155E-05  -1.4228E-03  -2.5332E-03  -7.4429E+02  -8.9036E+00   8.0239E+01   8.0732E+01   2.6223E+02   3.2325E-04   1.7977E+02  -8.6716E-01   1.1217E+01   6.1514E+01
 2.5136E-05  -8.2233E-04  -1.9315E-03  -1.1163E+03  -7.0367E+00   8.3640E+01   8.3935E+01   2.6223E+02   3.4290E-04   1.8473E+02  -5.7915E-01   1.2015E+01   6.3565E+01
 5.6126E-06  -2.6687E-04  -1.3756E-03  -1.4654E+03  -5.1423E+00   8.6674E+01   8.6827E+01   2.6224E+02   3.6202E-04   1.8950E+02  -2.6860E-01   1.2772E+01   6.5562E+01
 1.3928E-06   2.6657E-04  -8.4212E-04  -1.8005E+03  -3.1942E+00   8.9441E+01   8.9498E+01   2.6224E+02   3.8119E-04   1.9418E+02   7.0561E-02   1.3504E+01   6.7573E+01
 1.2062E-05   8.2076E-04  -2.8778E-04  -2.1490E+03  -1.0721E+00   9.2189E+01   9.2195E+01   2.6225E+02   4.0198E-04   1.9921E+02   4.6051E-01   1.4279E+01   6.9782E+01
 4.0275E-05   1.4185E-03   3.1067E-04  -2.5297E+03   1.3148E+00   9.5047E+01   9.5056E+01   2.6225E+02   4.2550E-04   2.0498E+02   9.2464E-01   1.5141E+01   7.2324E+01
 8.9882E-05   2.0625E-03   9.5672E-04  -2.9463E+03   4.0046E+00   9.7998E+01   9.8080E+01   2.6226E+02   4.5217E-04   2.1163E+02   1.4793E+00   1.6108E+01   7.5261E+01
 1.6537E-04   2.7558E-03   1.6541E-03  -3.4014E+03   7.0351E+00   1.0103E+02   1.0127E+02   2.6226E+02   4.8251E-04   2.1933E+02   2.1450E+00   1.7196E+01   7.8681E+01
 2.7193E-04   3.5009E-03   2.4070E-03  -3.8975E+03   1.0444E+01   1.0410E+02   1.0462E+02   2.6227E+02   5.1712E-04   2.2831E+02   2.9483E+00   1.8424E+01   8.2684E+01
 4.1558E-04   4.3004E-03   3.2194E-03  -4.4374E+03   1.4272E+01   1.0719E+02   1.0814E+02   2.6228E+02   5.5673E-04   2.3881E+02   3.9229E+00   1.9813E+01   8.7390E+01
 6.0325E-04   5.1566E-03   4.0961E-03  -5.0235E+03   1.8559E+01   1.1025E+02   1.1180E+02   2.6229E+02   6.0213E-04   2.5111E+02   5.1121E+00   2.1387E+01   9.2940E+01
 8.4288E-04   6.0711E-03   5.0417E-03  -5.6579E+03   2.3348E+01   1.1323E+02   1.1561E+02   2.6229E+02   6.5424E-04   2.6551E+02   6.5703E+00   2.3167E+01   9.9487E+01
 1.1435E-03   7.0449E-03   6.0611E-03  -6.3420E+03   2.8683E+01   1.1605E+02   1.1954E+02   2.6231E+02   7.1405E-04   2.8233E+02   8.3656E+00   2.5168E+01   1.0720E+02
 1.5155E-03   8.0780E-03   7.1594E-03  -7.0752E+03   3.4600E+01   1.1862E+02   1.2356E+02   2.6232E+02   7.8259E-04   3.0186E+02   1.0581E+01   2.7394E+01   1.1624E+02
 1.9705E-03   9.1689E-03   8.3418E-03  -7.8542E+03   4.1128E+01   1.2082E+02   1.2763E+02   2.6233E+02   8.6084E-04   3.2437E+02   1.3313E+01   2.9824E+01   1.2676E+02
