#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.8222E-03   2.5901E-03   3.0400E-03   1.5162E+02   3.2232E+00   2.3919E+00   4.0138E+00   2.7284E+02   2.2518E-10   4.3229E+02   3.3007E+01   2.4493E+01   7.2097E-01
 2.0751E-03   2.7729E-03   3.3520E-03  -4.5877E+01   3.2477E+00   2.2854E+00   3.9712E+00   2.7285E+02   2.2662E-10   4.2061E+02   3.3258E+01   2.3403E+01   7.1714E-01
 2.3358E-03   2.9515E-03   3.6681E-03  -2.3584E+02   3.2626E+00   2.1746E+00   3.9209E+00   2.7286E+02   2.2687E-10   4.0982E+02   3.3412E+01   2.2269E+01   7.1257E-01
 2.6037E-03   3.1250E-03   3.9872E-03  -4.0848E+02   3.2301E+00   2.0325E+00   3.8164E+00   2.7287E+02   2.2279E-10   3.9886E+02   3.3080E+01   2.0815E+01   7.0300E-01
 2.8796E-03   3.2935E-03   4.3106E-03  -5.4896E+02   3.1348E+00   1.8584E+00   3.6443E+00   2.7287E+02   2.1281E-10   3.8765E+02   3.2104E+01   1.9032E+01   6.8696E-01
 3.1655E-03   3.4580E-03   4.6404E-03  -6.5156E+02   2.9865E+00   1.6686E+00   3.4210E+00   2.7288E+02   1.9761E-10   3.7637E+02   3.0584E+01   1.7088E+01   6.6558E-01
 3.4634E-03   3.6198E-03   4.9794E-03  -7.1517E+02   2.8072E+00   1.4838E+00   3.1752E+00   2.7289E+02   1.7958E-10   3.6585E+02   2.8748E+01   1.5195E+01   6.4124E-01
 3.7764E-03   3.7813E-03   5.3317E-03  -7.4526E+02   2.6350E+00   1.3288E+00   2.9511E+00   2.7290E+02   1.6233E-10   3.5751E+02   2.6983E+01   1.3608E+01   6.1822E-01
 4.1084E-03   3.9459E-03   5.7022E-03  -7.5519E+02   2.5329E+00   1.2356E+00   2.8182E+00   2.7290E+02   1.5097E-10   3.5331E+02   2.5936E+01   1.2652E+01   6.0415E-01
 4.4636E-03   4.1172E-03   6.0966E-03  -7.7489E+02   2.5497E+00   1.2171E+00   2.8253E+00   2.7290E+02   1.4927E-10   3.5336E+02   2.6108E+01   1.2462E+01   6.0492E-01
 4.8448E-03   4.2973E-03   6.5182E-03  -8.3071E+02   2.6254E+00   1.2268E+00   2.8979E+00   2.7290E+02   1.5347E-10   3.5473E+02   2.6882E+01   1.2562E+01   6.1264E-01
