#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 6.9759E-02  -4.0797E-02  -8.5208E-02   4.7453E+02   2.4933E+00  -5.8500E-01   2.5610E+00   2.6204E+02   7.1284E-13   4.7025E+03   8.2814E+00  -1.9431E+00   1.2149E+00
 6.4826E-02  -3.9605E-02  -8.0133E-02   5.3447E+02   2.4692E+00  -6.1481E-01   2.5446E+00   2.6204E+02   6.8090E-13   4.7025E+03   8.2014E+00  -2.0421E+00   1.2110E+00
 6.0162E-02  -3.8410E-02  -7.5318E-02   5.9769E+02   2.4416E+00  -6.4462E-01   2.5253E+00   2.6204E+02   6.4610E-13   4.7025E+03   8.1098E+00  -2.1411E+00   1.2064E+00
 5.5753E-02  -3.7212E-02  -7.0749E-02   6.6339E+02   2.4110E+00  -6.7419E-01   2.5034E+00   2.6204E+02   6.0841E-13   4.7025E+03   8.0080E+00  -2.2393E+00   1.2011E+00
 5.1591E-02  -3.6014E-02  -6.6417E-02   7.3241E+02   2.3772E+00  -7.0391E-01   2.4792E+00   2.6204E+02   5.6781E-13   4.7026E+03   7.8960E+00  -2.3380E+00   1.1953E+00
 4.7662E-02  -3.4818E-02  -6.2311E-02   8.0466E+02   2.3388E+00  -7.3300E-01   2.4510E+00   2.6204E+02   5.2408E-13   4.7026E+03   7.7685E+00  -2.4347E+00   1.1885E+00
 4.3958E-02  -3.3624E-02  -5.8419E-02   8.7969E+02   2.2965E+00  -7.6149E-01   2.4195E+00   2.6204E+02   4.7689E-13   4.7026E+03   7.6279E+00  -2.5293E+00   1.1808E+00
 4.0469E-02  -3.2434E-02  -5.4733E-02   9.5855E+02   2.2498E+00  -7.8951E-01   2.3843E+00   2.6204E+02   4.2666E-13   4.7027E+03   7.4730E+00  -2.6224E+00   1.1722E+00
 3.7185E-02  -3.1249E-02  -5.1241E-02   1.0405E+03   2.1992E+00  -8.1651E-01   2.3459E+00   2.6204E+02   3.7471E-13   4.7027E+03   7.3050E+00  -2.7121E+00   1.1627E+00
 3.4096E-02  -3.0069E-02  -4.7934E-02   1.1254E+03   2.1469E+00  -8.4349E-01   2.3067E+00   2.6204E+02   3.2257E-13   4.7027E+03   7.1314E+00  -2.8018E+00   1.1529E+00
 3.1195E-02  -2.8897E-02  -4.4805E-02   1.2142E+03   2.0895E+00  -8.6933E-01   2.2631E+00   2.6204E+02   2.7123E-13   4.7028E+03   6.9406E+00  -2.8876E+00   1.1420E+00
 2.8472E-02  -2.7731E-02  -4.1843E-02   1.3058E+03   2.0219E+00  -8.9083E-01   2.2094E+00   2.6204E+02   2.1915E-13   4.7029E+03   6.7161E+00  -2.9591E+00   1.1284E+00
 2.5919E-02  -2.6574E-02  -3.9040E-02   1.3999E+03   1.9437E+00  -9.0756E-01   2.1451E+00   2.6204E+02   1.6437E-13   4.7029E+03   6.4564E+00  -3.0147E+00   1.1118E+00
 2.3530E-02  -2.5425E-02  -3.6389E-02   1.4974E+03   1.8579E+00  -9.2056E-01   2.0734E+00   2.6204E+02   1.0972E-13   4.7030E+03   6.1715E+00  -3.0579E+00   1.0931E+00
 2.1297E-02  -2.4285E-02  -3.3881E-02   1.5973E+03   1.7755E+00  -9.3402E-01   2.0062E+00   2.6204E+02   6.3983E-14   4.7031E+03   5.8980E+00  -3.1027E+00   1.0752E+00
 1.9213E-02  -2.3155E-02  -3.1510E-02   1.6987E+03   1.7080E+00  -9.5484E-01   1.9568E+00   2.6204E+02   3.5577E-14   4.7032E+03   5.6739E+00  -3.1720E+00   1.0618E+00
 1.7271E-02  -2.2035E-02  -2.9268E-02   1.8022E+03   1.6479E+00  -9.8090E-01   1.9178E+00   2.6204E+02   2.0507E-14   4.7033E+03   5.4746E+00  -3.2586E+00   1.0512E+00
 1.5465E-02  -2.0926E-02  -2.7149E-02   1.9065E+03   1.5822E+00  -1.0038E+00   1.8737E+00   2.6204E+02   1.2764E-14   4.7034E+03   5.2561E+00  -3.3348E+00   1.0390E+00
 1.3790E-02  -1.9828E-02  -2.5146E-02   2.0093E+03   1.5059E+00  -1.0194E+00   1.8184E+00   2.6204E+02   8.5200E-15   4.7035E+03   5.0028E+00  -3.3865E+00   1.0236E+00
 1.2239E-02  -1.8743E-02  -2.3253E-02   2.1105E+03   1.4146E+00  -1.0245E+00   1.7467E+00   2.6204E+02   5.9216E-15   4.7037E+03   4.6998E+00  -3.4038E+00   1.0032E+00
