#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 2.7807E-04  -2.0876E-03  -2.1099E-03   3.2289E+03  -7.9321E+00   3.7659E+01   3.8485E+01   2.6227E+02   5.2044E-05   1.8507E+02  -1.3008E+00   5.2501E+00   2.7892E+01
 1.9581E-04  -1.7185E-03  -1.7316E-03   2.9781E+03  -7.5275E+00   4.2173E+01   4.2840E+01   2.6227E+02   6.0420E-05   1.9222E+02  -1.2524E+00   6.1485E+00   2.9461E+01
 1.3222E-04  -1.3673E-03  -1.3746E-03   2.7254E+03  -6.8388E+00   4.6454E+01   4.6955E+01   2.6228E+02   6.9609E-05   1.9866E+02  -1.1525E+00   7.0327E+00   3.0883E+01
 8.3823E-05  -1.0340E-03  -1.0378E-03   2.4558E+03  -5.9388E+00   5.0527E+01   5.0875E+01   2.6228E+02   7.8438E-05   2.0478E+02  -1.0065E+00   7.9127E+00   3.2174E+01
 4.8009E-05  -7.1827E-04  -7.2000E-04   2.1829E+03  -4.8336E+00   5.4507E+01   5.4721E+01   2.6228E+02   8.7382E-05   2.1082E+02  -8.0879E-01   8.8109E+00   3.3374E+01
 2.3338E-05  -4.1952E-04  -4.2017E-04   1.8759E+03  -3.5359E+00   5.8406E+01   5.8513E+01   2.6229E+02   9.6273E-05   2.1703E+02  -5.5930E-01   9.7390E+00   3.4481E+01
 7.2023E-06  -1.3712E-04  -1.3731E-04   1.5647E+03  -1.9329E+00   6.2259E+01   6.2289E+01   2.6229E+02   1.0465E-04   2.2346E+02  -2.1885E-01   1.0702E+01   3.5504E+01
 7.2023E-06   1.3712E-04   1.3731E-04   1.2035E+03  -3.5888E-02   6.5639E+01   6.5639E+01   2.6229E+02   1.1390E-04   2.2824E+02   2.3584E-01   1.1533E+01   3.6521E+01
 2.3338E-05   4.1952E-04   4.2017E-04   9.5743E+02   2.1046E+00   6.8351E+01   6.8384E+01   2.6230E+02   1.2354E-04   2.3120E+02   6.9870E-01   1.2166E+01   3.7504E+01
 4.8009E-05   7.1827E-04   7.2000E-04   7.0761E+02   4.3548E+00   7.0861E+01   7.0995E+01   2.6230E+02   1.3434E-04   2.3439E+02   1.1738E+00   1.2788E+01   3.8440E+01
 8.3823E-05   1.0340E-03   1.0378E-03   4.3268E+02   6.7908E+00   7.3559E+01   7.3872E+01   2.6231E+02   1.4588E-04   2.3842E+02   1.7170E+00   1.3498E+01   3.9422E+01
 1.3222E-04   1.3673E-03   1.3746E-03   6.9406E+01   9.4983E+00   7.6538E+01   7.7125E+01   2.6231E+02   1.5877E-04   2.4330E+02   2.3472E+00   1.4323E+01   4.0516E+01
 1.9581E-04   1.7185E-03   1.7316E-03  -3.2537E+02   1.2591E+01   7.9658E+01   8.0647E+01   2.6232E+02   1.7262E-04   2.4892E+02   3.1026E+00   1.5232E+01   4.1697E+01
 2.7807E-04   2.0876E-03   2.1099E-03  -7.7442E+02   1.6093E+01   8.2712E+01   8.4263E+01   2.6233E+02   1.8823E-04   2.5497E+02   4.0057E+00   1.6167E+01   4.2995E+01
 3.8310E-04   2.4744E-03   2.5107E-03  -1.2159E+03   1.9971E+01   8.5482E+01   8.7784E+01   2.6233E+02   2.0558E-04   2.6132E+02   5.0389E+00   1.7077E+01   4.4406E+01
 5.1213E-04   2.8790E-03   2.9355E-03  -1.6654E+03   2.4221E+01   8.7950E+01   9.1224E+01   2.6234E+02   2.2478E-04   2.6826E+02   6.2247E+00   1.7970E+01   4.5968E+01
 6.7061E-04   3.3001E-03   3.3857E-03  -2.1332E+03   2.8756E+01   8.9940E+01   9.4425E+01   2.6235E+02   2.4678E-04   2.7589E+02   7.5607E+00   1.8811E+01   4.7767E+01
 8.6027E-04   3.7376E-03   3.8626E-03  -2.5462E+03   3.3505E+01   9.1397E+01   9.7345E+01   2.6236E+02   2.7083E-04   2.8434E+02   9.0195E+00   1.9597E+01   4.9821E+01
 1.0844E-03   4.1901E-03   4.3678E-03  -2.9692E+03   3.8325E+01   9.2258E+01   9.9901E+01   2.6238E+02   2.9845E-04   2.9426E+02   1.0619E+01   2.0351E+01   5.2289E+01
